1	408	1
1	263	1
1	666	1
1	552	1
1	351	1
1	928	1
1	235	1
1	681	1
1	518	1
2	938	1
2	78	1
2	7	1
2	327	1
2	829	1
2	983	1
3	13	1
3	463	1
3	254	1
3	286	1
3	151	1
3	729	1
3	710	1
3	688	1
3	744	1
3	394	1
3	297	1
4	843	1
4	907	1
4	290	1
4	613	1
4	930	1
4	546	1
4	228	1
4	151	1
4	561	1
5	629	1
5	439	1
5	724	1
5	553	1
5	165	1
6	868	1
6	713	1
6	681	1
6	816	1
7	443	1
7	17	1
7	506	1
7	354	1
7	509	1
7	330	1
7	558	1
7	849	1
7	550	1
8	81	1
8	593	1
8	399	1
8	957	1
8	495	1
8	604	1
8	808	1
8	167	1
8	120	1
8	708	1
8	454	1
8	624	1
8	98	1
9	475	1
9	493	1
9	190	1
9	185	1
9	273	1
9	455	1
9	44	1
9	550	1
9	432	1
10	675	1
10	772	1
10	415	1
10	472	1
10	465	1
10	273	1
11	596	1
11	475	1
11	453	1
11	640	1
11	234	1
11	284	1
11	311	1
11	270	1
11	716	1
12	62	1
12	246	1
12	799	1
12	824	1
13	891	1
13	506	1
13	2	1
13	829	1
13	124	1
14	947	1
14	206	1
14	573	1
14	260	1
14	902	1
14	651	1
14	957	1
14	666	1
15	265	1
15	95	1
15	991	1
15	849	1
15	419	1
15	909	1
15	343	1
15	544	1
15	612	1
15	969	1
15	57	1
16	701	1
16	87	1
16	250	1
16	262	1
16	171	1
16	504	1
17	353	1
17	509	1
17	211	1
17	167	1
17	47	1
17	543	1
17	226	1
18	459	1
18	622	1
18	649	1
18	26	1
18	448	1
18	445	1
18	659	1
18	368	1
18	208	1
19	914	1
19	548	1
19	493	1
19	273	1
19	221	1
19	455	1
19	145	1
20	88	1
20	944	1
20	319	1
20	677	1
20	180	1
20	154	1
20	263	1
21	214	1
21	701	1
21	617	1
21	917	1
22	339	1
22	179	1
22	165	1
22	243	1
22	949	1
22	198	1
22	393	1
22	962	1
22	915	1
23	872	1
23	157	1
23	932	1
23	774	1
23	772	1
23	847	1
23	379	1
23	765	1
23	270	1
23	740	1
23	773	1
24	106	1
24	231	1
24	849	1
24	682	1
25	385	1
25	791	1
25	269	1
25	745	1
25	452	1
25	57	1
25	430	1
25	52	1
25	132	1
25	976	1
26	472	1
26	747	1
26	753	1
26	552	1
26	283	1
26	483	1
26	403	1
26	360	1
26	536	1
26	566	1
26	12	1
26	173	1
27	453	1
27	120	1
27	884	1
27	604	1
27	627	1
27	239	1
27	631	1
27	39	1
28	489	1
28	454	1
28	966	1
28	664	1
28	577	1
28	995	1
28	398	1
28	55	1
28	972	1
28	876	1
28	832	1
29	521	1
29	332	1
29	426	1
29	906	1
29	863	1
29	252	1
29	226	1
29	149	1
29	422	1
30	868	1
30	89	1
30	549	1
30	924	1
30	313	1
30	241	1
30	595	1
30	667	1
30	658	1
31	172	1
32	574	1
32	431	1
32	334	1
32	709	1
32	118	1
32	85	1
32	383	1
32	107	1
33	866	1
33	518	1
33	526	1
33	144	1
33	346	1
33	182	1
33	170	1
33	939	1
33	79	1
33	661	1
34	557	1
34	412	1
34	48	1
34	455	1
34	97	1
34	971	1
35	861	1
35	50	1
35	9	1
35	311	1
35	19	1
35	163	1
35	475	1
35	234	1
35	233	1
35	103	1
36	153	1
36	436	1
36	481	1
36	389	1
37	466	1
37	530	1
37	48	1
37	572	1
37	39	1
37	697	1
37	925	1
37	809	1
37	264	1
38	59	1
38	283	1
38	535	1
38	982	1
38	360	1
38	835	1
39	820	1
39	591	1
39	489	1
39	192	1
39	707	1
39	723	1
39	175	1
39	232	1
39	712	1
39	524	1
40	119	1
40	475	1
40	550	1
40	701	1
40	825	1
40	344	1
40	261	1
40	169	1
41	621	1
41	372	1
41	580	1
41	291	1
41	799	1
41	975	1
41	890	1
41	536	1
42	121	1
42	490	1
42	191	1
42	831	1
42	654	1
42	756	1
