1	11
2	29
3	9
4	32
5	13
6	41
7	8
8	5
9	16
10	16
11	25
12	38
13	39
14	43
15	29
16	29
17	17
18	38
19	41
20	41
21	3
22	26
23	25
24	24
25	6
26	28
27	1
28	44
29	6
30	7
31	3
32	39
33	28
34	24
35	25
36	24
37	8
38	30
39	24
40	15
41	16
42	2
43	10
44	7
45	11
46	31
47	9
48	11
49	42
50	11
51	24
52	16
53	42
54	2
55	29
56	17
57	6
58	42
59	20
60	9
61	27
62	1
63	15
64	22
65	3
66	22
67	5
68	2
69	4
70	11
71	29
72	3
73	5
74	23
75	35
76	43
77	37
78	26
79	43
80	18
81	20
82	42
83	22
84	14
85	17
86	34
87	13
88	25
89	11
90	41
91	42
92	28
93	26
94	29
95	39
96	5
97	36
98	18
99	21
100	8
101	6
102	31
103	9
104	16
105	30
106	43
107	42
108	2
109	22
110	24
111	1
112	9
113	40
114	39
115	5
116	9
117	23
118	11
119	39
120	11
121	43
122	27
123	31
124	31
125	37
126	38
127	8
128	19
129	43
130	37
131	32
132	40
133	1
134	31
135	37
136	12
137	29
138	20
139	41
140	40
141	13
142	38
143	30
144	30
145	36
146	3
147	25
148	26
149	26
150	27
151	39
152	30
153	41
154	28
155	3
156	40
157	39
158	25
159	29
160	13
161	40
162	39
163	41
164	8
165	6
166	5
167	8
168	18
169	1
170	3
171	32
172	8
173	40
174	23
175	27
176	23
177	31
178	38
179	30
180	44
181	12
182	42
183	5
184	25
185	23
186	25
187	14
188	20
189	12
190	38
191	22
192	3
193	17
194	29
195	19
196	25
197	43
198	28
199	32
200	39
201	11
202	37
203	42
204	38
205	6
206	31
207	41
208	7
209	21
210	42
211	34
212	30
213	2
214	8
215	24
216	22
217	13
218	20
219	8
220	37
221	22
222	10
223	4
224	31
225	44
226	42
227	12
228	40
229	22
230	38
231	32
232	11
233	23
234	24
235	26
236	37
237	22
238	6
239	13
240	7
241	9
242	1
243	42
244	37
245	24
246	2
247	30
248	7
249	22
250	35
251	44
252	37
253	36
254	1
255	10
256	39
257	3
258	30
259	42
260	3
261	8
262	2
263	9
264	42
265	32
266	23
267	2
268	29
269	7
270	7
271	36
272	13
273	26
274	22
275	4
276	32
277	12
278	41
279	43
280	41
281	8
282	28
283	11
284	11
285	41
286	1
287	32
288	7
289	29
290	15
291	29
292	40
293	5
294	29
295	14
296	12
297	28
298	44
299	20
300	41
301	41
302	7
303	42
304	11
305	32
306	17
307	16
308	21
309	38
310	34
311	12
312	26
313	10
314	41
315	34
316	7
317	32
318	7
319	1
320	15
321	8
322	31
323	43
324	3
325	1
326	12
327	8
328	41
329	25
330	19
331	15
332	12
333	1
334	11
335	7
336	22
337	6
338	40
339	3
340	4
341	10
342	14
343	6
344	6
345	12
346	37
347	10
348	3
349	37
350	29
351	29
352	31
353	9
354	15
355	22
356	42
357	1
358	6
359	42
360	11
361	29
362	36
363	41
364	5
365	43
366	8
367	25
368	38
369	29
370	5
371	22
372	36
373	4
374	30
375	8
376	41
377	12
378	20
379	42
380	14
381	22
382	11
383	6
384	8
385	41
386	20
387	23
388	13
389	42
390	4
391	37
392	12
393	26
394	8
395	35
396	25
397	38
398	9
399	24
400	41
401	25
402	13
403	6
404	24
405	3
406	30
407	44
408	12
409	24
410	36
411	42
412	5
413	30
414	9
415	1
416	13
417	29
418	1
419	32
420	41
421	39
422	16
423	4
424	31
425	20
426	29
427	34
428	11
429	3
430	10
431	16
432	28
433	20
434	2
435	37
436	26
437	15
438	44
439	41
440	42
441	13
442	32
443	24
444	12
445	21
446	5
447	24
448	37
449	41
450	22
451	14
452	24
453	20
454	36
455	41
456	15
457	32
458	25
459	38
460	31
461	3
462	16
463	36
464	30
465	20
466	35
467	34
468	10
469	35
470	25
471	7
472	40
473	41
474	2
475	39
476	42
477	34
478	8
479	24
480	41
481	31
482	35
483	28
484	32
485	28
486	17
487	35
488	41
489	42
490	41
491	9
492	38
493	39
494	9
495	8
496	42
497	25
498	18
499	15
500	40
501	8
502	5
503	9
504	28
505	43
506	41
507	22
508	39
509	42
510	15
511	31
512	15
513	35
514	5
515	1
516	19
517	12
518	8
519	4
520	3
521	28
522	15
523	17
524	44
525	11
526	43
527	43
528	23
529	26
530	15
531	9
532	3
533	28
534	3
535	10
536	31
537	43
538	22
539	9
540	14
541	39
542	23
543	16
544	3
545	41
546	8
547	37
548	7
549	40
550	1
551	35
552	27
553	7
554	11
555	42
556	40
557	35
