1	12
2	13
3	8
4	7
5	5
6	5
7	19
8	16
9	16
10	16
11	7
12	8
13	13
14	4
15	15
16	15
17	19
18	16
19	18
20	11
21	6
22	4
23	2
24	12
25	18
26	10
27	15
28	5
29	15
30	12
31	14
32	5
33	17
34	3
35	3
36	3
37	1
38	9
39	4
40	13
41	1
42	16
43	14
44	9
45	4
46	7
47	3
48	8
49	15
50	6
51	18
52	4
53	18
54	10
55	16
56	5
57	11
58	1
59	3
60	15
61	15
62	19
63	14
64	12
65	6
66	11
67	4
68	9
69	3
70	16
71	16
72	8
73	18
74	19
75	1
76	3
77	16
78	13
79	9
80	1
81	3
82	6
83	3
84	15
85	9
86	17
87	5
88	8
89	10
90	4
91	8
92	8
93	8
94	2
95	8
96	18
97	15
98	19
99	16
100	11
101	2
102	3
103	15
104	1
105	3
106	4
107	14
108	12
109	9
110	16
111	3
112	3
113	1
114	3
115	16
116	6
117	18
118	3
119	13
120	8
121	16
122	4
123	10
124	6
125	10
126	5
127	4
128	8
129	14
130	9
131	13
132	18
133	9
134	17
135	18
136	3
137	3
138	19
139	9
140	4
141	10
142	2
143	18
144	4
145	7
146	19
147	16
148	11
149	12
150	13
151	6
152	17
153	14
154	9
155	4
156	14
157	18
158	1
159	18
160	2
161	15
162	7
163	3
164	12
165	1
166	1
167	9
168	16
169	4
170	2
171	5
172	9
173	2
174	6
175	17
176	11
177	3
178	16
179	5
180	14
181	14
182	6
183	6
184	4
185	7
186	12
187	13
188	1
189	13
190	5
191	16
192	12
193	12
194	11
195	12
196	15
197	9
198	3
199	3
200	3
201	11
202	17
203	9
204	17
205	1
206	8
207	19
208	6
209	18
210	7
211	15
212	1
213	3
214	7
215	15
216	1
217	11
218	10
219	7
220	16
221	1
222	16
223	7
224	15
225	15
226	19
227	1
228	14
229	17
230	16
231	5
232	13
233	9
234	7
235	1
236	8
237	4
238	6
239	18
240	4
241	2
242	8
243	17
244	14
245	14
246	3
247	13
248	8
249	2
250	3
251	8
252	11
253	5
254	5
255	3
256	6
257	3
258	14
259	10
260	6
261	4
262	17
263	19
264	4
265	10
266	17
267	3
268	12
269	9
270	12
271	7
272	11
273	13
274	15
275	3
276	10
277	5
278	16
279	3
280	6
281	2
282	1
283	4
284	11
285	10
286	16
287	9
288	1
289	9
290	15
291	14
292	14
293	3
294	3
295	6
296	18
297	18
298	13
299	7
300	9
301	5
302	16
303	4
304	4
305	16
306	12
307	7
308	18
309	3
310	19
311	4
312	8
313	16
314	19
315	6
316	10
317	13
318	14
319	11
320	12
321	15
322	12
323	14
324	16
325	14
326	14
327	18
328	4
329	12
330	8
331	3
332	3
333	6
334	7
335	9
336	7
337	19
338	3
339	13
340	5
341	5
342	19
343	5
344	7
345	10
346	5
347	3
348	9
349	19
350	10
351	19
352	15
353	4
354	15
355	4
356	14
357	2
358	3
359	2
360	15
361	16
362	14
363	19
364	11
365	3
366	8
367	13
368	13
369	12
370	12
371	16
372	19
373	1
374	11
375	10
376	8
377	12
378	5
379	9
380	3
381	10
382	16
383	10
384	4
385	1
386	14
387	15
388	17
389	12
390	3
391	18
392	8
393	2
394	3
395	12
396	5
397	11
398	17
399	14
400	7
401	5
402	17
403	2
404	18
405	17
406	1
407	12
408	18
409	5
410	4
411	10
412	18
413	1
414	9
415	2
416	12
417	12
418	7
419	12
420	1
421	1
422	8
423	7
424	1
425	14
426	12
427	15
428	13
429	11
430	1
431	15
432	5
433	11
434	4
435	14
436	18
437	10
438	1
439	17
440	14
441	13
442	17
443	2
444	6
445	17
446	10
447	3
448	17
449	18
450	10
451	10
452	3
453	8
454	7
455	5
456	19
457	16
458	3
459	13
460	16
461	7
462	14
463	3
464	7
465	8
466	3
467	5
468	7
469	5
470	5
471	2
472	5
473	7
474	19
475	19
476	6
477	1
478	19
479	14
480	10
481	4
482	4
483	5
484	14
485	5
486	11
487	17
488	16
489	16
490	16
491	12
492	1
493	5
494	19
495	3
496	8
497	6
498	3
499	7
500	10
501	1
502	13
503	19
504	8
505	14
506	3
507	4
508	3
509	10
510	10
511	16
512	15
513	8
514	15
515	4
516	7
517	11
518	11
519	5
520	13
521	6
522	14
523	16
524	7
525	16
526	4
527	12
528	17
529	14
530	10
531	17
532	11
533	19
534	6
535	14
536	13
537	2
538	9
539	4
540	9
541	13
542	15
543	10
544	17
545	1
546	12
547	5
548	1
549	13
